Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
15/09/2021;1100;null;null;null
15/09/2021;1200;null;null;null
15/09/2021;1300;null;null;null
15/09/2021;1400;null;null;null
15/09/2021;1500;null;null;null
15/09/2021;1600;null;null;null
15/09/2021;1700;null;null;null
15/09/2021;1800;null;null;null
15/09/2021;1900;null;null;null
15/09/2021;2000;null;null;null
15/09/2021;2100;null;null;null
15/09/2021;2200;null;null;null
15/09/2021;2300;null;null;null
16/09/2021;0;null;null;null
16/09/2021;100;null;null;null
16/09/2021;200;null;null;null
16/09/2021;300;null;null;null
16/09/2021;400;null;null;null
16/09/2021;500;null;null;null
16/09/2021;600;null;null;null
16/09/2021;700;null;null;null
16/09/2021;800;null;null;null
16/09/2021;900;null;null;null
16/09/2021;1000;null;null;null
16/09/2021;1100;null;null;null
16/09/2021;1200;null;null;null
16/09/2021;1300;null;null;null
16/09/2021;1400;null;null;null
16/09/2021;1500;null;null;null
16/09/2021;1600;null;null;null
16/09/2021;1700;null;null;null
16/09/2021;1800;null;null;null
16/09/2021;1900;null;null;null
16/09/2021;2000;null;null;null
16/09/2021;2100;null;null;null
16/09/2021;2200;null;null;null
16/09/2021;2300;null;null;null
17/09/2021;0;null;null;null
17/09/2021;100;null;null;null
17/09/2021;200;null;null;null
17/09/2021;300;null;null;null
17/09/2021;400;null;null;null
17/09/2021;500;null;null;null
17/09/2021;600;null;null;null
17/09/2021;700;null;null;null
17/09/2021;800;null;null;null
17/09/2021;900;null;null;null
17/09/2021;1000;null;null;null
17/09/2021;1100;null;null;null
17/09/2021;1200;null;null;null
17/09/2021;1300;null;null;null
17/09/2021;1400;null;null;null
17/09/2021;1500;null;null;null
17/09/2021;1600;null;null;null
17/09/2021;1700;null;null;null
17/09/2021;1800;null;null;null
17/09/2021;1900;null;null;null
17/09/2021;2000;null;null;null
17/09/2021;2100;null;null;null
17/09/2021;2200;null;null;null
17/09/2021;2300;null;null;null
18/09/2021;0;null;null;null
18/09/2021;100;null;null;null
18/09/2021;200;null;null;null
18/09/2021;300;null;null;null
18/09/2021;400;null;null;null
18/09/2021;500;null;null;null
18/09/2021;600;null;null;null
18/09/2021;700;null;null;null
18/09/2021;800;null;null;null
18/09/2021;900;null;null;null
18/09/2021;1000;null;null;null
18/09/2021;1100;null;null;null
18/09/2021;1200;null;null;null
18/09/2021;1300;null;null;null
18/09/2021;1400;null;null;null
18/09/2021;1500;null;null;null
18/09/2021;1600;null;null;null
18/09/2021;1700;null;null;null
18/09/2021;1800;null;null;null
18/09/2021;1900;null;null;null
18/09/2021;2000;null;null;null
18/09/2021;2100;null;null;null
18/09/2021;2200;null;null;null
18/09/2021;2300;null;null;null
19/09/2021;0;null;null;null
19/09/2021;100;null;null;null
19/09/2021;200;null;null;null
19/09/2021;300;null;null;null
19/09/2021;400;null;null;null
19/09/2021;500;null;null;null
19/09/2021;600;null;null;null
19/09/2021;700;null;null;null
19/09/2021;800;null;null;null
19/09/2021;900;null;null;null
19/09/2021;1000;null;null;null
19/09/2021;1100;null;null;null
19/09/2021;1200;null;null;null
19/09/2021;1300;null;null;null
19/09/2021;1400;null;null;null
19/09/2021;1500;null;null;null
19/09/2021;1600;null;null;null
19/09/2021;1700;null;null;null
19/09/2021;1800;null;null;null
19/09/2021;1900;null;null;null
19/09/2021;2000;null;null;null
19/09/2021;2100;null;null;null
19/09/2021;2200;null;null;null
19/09/2021;2300;null;null;null
20/09/2021;0;null;null;null
20/09/2021;100;null;null;null
20/09/2021;200;null;null;null
20/09/2021;300;null;null;null
20/09/2021;400;null;null;null
20/09/2021;500;null;null;null
20/09/2021;600;null;null;null
20/09/2021;700;null;null;null
20/09/2021;800;null;null;null
20/09/2021;900;null;null;null
20/09/2021;1000;null;null;null
20/09/2021;1100;null;null;null
20/09/2021;1200;null;null;null
20/09/2021;1300;null;null;null
20/09/2021;1400;null;null;null
20/09/2021;1500;null;null;null
20/09/2021;1600;null;null;null
20/09/2021;1700;null;null;null
20/09/2021;1800;null;null;null
20/09/2021;1900;null;null;null
20/09/2021;2000;null;null;null
20/09/2021;2100;null;null;null
20/09/2021;2200;null;null;null
20/09/2021;2300;null;null;null
21/09/2021;0;null;null;null
21/09/2021;100;null;null;null
21/09/2021;200;null;null;null
21/09/2021;300;null;null;null
21/09/2021;400;null;null;null
21/09/2021;500;null;null;null
21/09/2021;600;null;null;null
21/09/2021;700;null;null;null
21/09/2021;800;null;null;null
21/09/2021;900;null;null;null
21/09/2021;1000;null;null;null
21/09/2021;1100;null;null;null
21/09/2021;1200;null;null;null
21/09/2021;1300;null;null;null
21/09/2021;1400;null;null;null
21/09/2021;1500;null;null;null
21/09/2021;1600;null;null;null
21/09/2021;1700;null;null;null
21/09/2021;1800;null;null;null
21/09/2021;1900;null;null;null
21/09/2021;2000;null;null;null
21/09/2021;2100;null;null;null
21/09/2021;2200;null;null;null
21/09/2021;2300;null;null;null
22/09/2021;0;null;null;null
22/09/2021;100;null;null;null
22/09/2021;200;null;null;null
22/09/2021;300;null;null;null
22/09/2021;400;null;null;null
22/09/2021;500;null;null;null
22/09/2021;600;null;null;null
22/09/2021;700;null;null;null
22/09/2021;800;null;null;null
22/09/2021;900;null;null;null
22/09/2021;1000;null;null;null
22/09/2021;1100;null;null;null
22/09/2021;1200;null;null;null
22/09/2021;1300;null;null;null
22/09/2021;1400;null;null;null
22/09/2021;1500;null;null;null
22/09/2021;1600;null;null;null
22/09/2021;1700;null;null;null
22/09/2021;1800;null;null;null
22/09/2021;1900;null;null;null
22/09/2021;2000;null;null;null
22/09/2021;2100;null;null;null
22/09/2021;2200;null;null;null
22/09/2021;2300;null;null;null
23/09/2021;0;null;null;null
23/09/2021;100;null;null;null
23/09/2021;200;null;null;null
23/09/2021;300;null;null;null
23/09/2021;400;null;null;null
23/09/2021;500;null;null;null
23/09/2021;600;null;null;null
23/09/2021;700;null;null;null
23/09/2021;800;null;null;null
23/09/2021;900;null;null;null
23/09/2021;1000;null;null;null
23/09/2021;1100;null;null;null
23/09/2021;1200;null;null;null
23/09/2021;1300;null;null;null
23/09/2021;1400;null;null;null
23/09/2021;1500;null;null;null
23/09/2021;1600;null;null;null
23/09/2021;1700;null;null;null
23/09/2021;1800;null;null;null
23/09/2021;1900;null;null;null
23/09/2021;2000;null;null;null
23/09/2021;2100;null;null;null
23/09/2021;2200;null;null;null
23/09/2021;2300;null;null;null
24/09/2021;0;null;null;null
24/09/2021;100;null;null;null
24/09/2021;200;null;null;null
24/09/2021;300;null;null;null
24/09/2021;400;null;null;null
24/09/2021;500;null;null;null
24/09/2021;600;null;null;null
24/09/2021;700;null;null;null
24/09/2021;800;null;null;null
24/09/2021;900;null;null;null
24/09/2021;1000;null;null;null
24/09/2021;1100;null;null;null
24/09/2021;1200;null;null;null
24/09/2021;1300;null;null;null
24/09/2021;1400;null;null;null
24/09/2021;1500;null;null;null
24/09/2021;1600;null;null;null
24/09/2021;1700;null;null;null
24/09/2021;1800;null;null;null
24/09/2021;1900;null;null;null
24/09/2021;2000;null;null;null
24/09/2021;2100;null;null;null
24/09/2021;2200;null;null;null
24/09/2021;2300;null;null;null
25/09/2021;0;null;null;null
25/09/2021;100;null;null;null
25/09/2021;200;null;null;null
25/09/2021;300;null;null;null
25/09/2021;400;null;null;null
25/09/2021;500;null;null;null
25/09/2021;600;null;null;null
25/09/2021;700;null;null;null
25/09/2021;800;null;null;null
25/09/2021;900;null;null;null
25/09/2021;1000;null;null;null
25/09/2021;1100;null;null;null
25/09/2021;1200;null;null;null
25/09/2021;1300;null;null;null
25/09/2021;1400;null;null;null
25/09/2021;1500;null;null;null
25/09/2021;1600;null;null;null
25/09/2021;1700;null;null;null
25/09/2021;1800;null;null;null
25/09/2021;1900;null;null;null
25/09/2021;2000;null;null;null
25/09/2021;2100;null;null;null
25/09/2021;2200;null;null;null
25/09/2021;2300;null;null;null
26/09/2021;0;null;null;null
26/09/2021;100;null;null;null
26/09/2021;200;null;null;null
26/09/2021;300;null;null;null
26/09/2021;400;null;null;null
26/09/2021;500;null;null;null
26/09/2021;600;null;null;null
26/09/2021;700;null;null;null
26/09/2021;800;null;null;null
26/09/2021;900;null;null;null
26/09/2021;1000;null;null;null
26/09/2021;1100;null;null;null
26/09/2021;1200;null;null;null
26/09/2021;1300;null;null;null
26/09/2021;1400;null;null;null
26/09/2021;1500;null;null;null
26/09/2021;1600;null;null;null
26/09/2021;1700;null;null;null
26/09/2021;1800;null;null;null
26/09/2021;1900;null;null;null
26/09/2021;2000;null;null;null
26/09/2021;2100;null;null;null
26/09/2021;2200;null;null;null
26/09/2021;2300;null;null;null
27/09/2021;0;null;null;null
27/09/2021;100;null;null;null
27/09/2021;200;null;null;null
27/09/2021;300;null;null;null
27/09/2021;400;null;null;null
27/09/2021;500;null;null;null
27/09/2021;600;null;null;null
27/09/2021;700;null;null;null
27/09/2021;800;null;null;null
27/09/2021;900;null;null;null
27/09/2021;1000;null;null;null
27/09/2021;1100;null;null;null
27/09/2021;1200;null;null;null
27/09/2021;1300;null;null;null
27/09/2021;1400;null;null;null
27/09/2021;1500;null;null;null
27/09/2021;1600;null;null;null
27/09/2021;1700;null;null;null
27/09/2021;1800;null;null;null
27/09/2021;1900;null;null;null
27/09/2021;2000;null;null;null
27/09/2021;2100;null;null;null
27/09/2021;2200;null;null;null
27/09/2021;2300;null;null;null
28/09/2021;0;null;null;null
28/09/2021;100;null;null;null
28/09/2021;200;null;null;null
28/09/2021;300;null;null;null
28/09/2021;400;null;null;null
28/09/2021;500;null;null;null
28/09/2021;600;null;null;null
28/09/2021;700;null;null;null
28/09/2021;800;null;null;null
28/09/2021;900;null;null;null
28/09/2021;1000;null;null;null
28/09/2021;1100;null;null;null
28/09/2021;1200;null;null;null
28/09/2021;1300;null;null;null
28/09/2021;1400;null;null;null
28/09/2021;1500;null;null;null
28/09/2021;1600;null;null;null
28/09/2021;1700;null;null;null
28/09/2021;1800;null;null;null
28/09/2021;1900;null;null;null
28/09/2021;2000;null;null;null
28/09/2021;2100;null;null;null
28/09/2021;2200;null;null;null
28/09/2021;2300;null;null;null
29/09/2021;0;null;null;null
29/09/2021;100;null;null;null
29/09/2021;200;null;null;null
29/09/2021;300;null;null;null
29/09/2021;400;null;null;null
29/09/2021;500;null;null;null
29/09/2021;600;null;null;null
29/09/2021;700;null;null;null
29/09/2021;800;null;null;null
29/09/2021;900;null;null;null
29/09/2021;1000;null;null;null
29/09/2021;1100;null;null;null
29/09/2021;1200;null;null;null
29/09/2021;1300;null;null;null
29/09/2021;1400;null;null;null
29/09/2021;1500;null;null;null
29/09/2021;1600;null;null;null
29/09/2021;1700;null;null;null
29/09/2021;1800;null;null;null
29/09/2021;1900;null;null;null
29/09/2021;2000;null;null;null
29/09/2021;2100;null;null;null
29/09/2021;2200;null;null;null
29/09/2021;2300;null;null;null
30/09/2021;0;null;null;null
30/09/2021;100;null;null;null
30/09/2021;200;null;null;null
30/09/2021;300;null;null;null
30/09/2021;400;null;null;null
30/09/2021;500;null;null;null
30/09/2021;600;null;null;null
30/09/2021;700;null;null;null
30/09/2021;800;null;null;null
30/09/2021;900;null;null;null
30/09/2021;1000;null;null;null
30/09/2021;1100;null;null;null
30/09/2021;1200;null;null;null
30/09/2021;1300;null;null;null
30/09/2021;1400;null;null;null
30/09/2021;1500;null;null;null
30/09/2021;1600;null;null;null
30/09/2021;1700;null;null;null
30/09/2021;1800;null;null;null
30/09/2021;1900;null;null;null
30/09/2021;2000;null;null;null
30/09/2021;2100;null;null;null
30/09/2021;2200;null;null;null
30/09/2021;2300;null;null;null
01/10/2021;0;null;null;null
01/10/2021;100;null;null;null
01/10/2021;200;null;null;null
01/10/2021;300;null;null;null
01/10/2021;400;null;null;null
01/10/2021;500;null;null;null
01/10/2021;600;null;null;null
01/10/2021;700;null;null;null
01/10/2021;800;null;null;null
01/10/2021;900;null;null;null
01/10/2021;1000;null;null;null
01/10/2021;1100;null;null;null
01/10/2021;1200;null;null;null
01/10/2021;1300;null;null;null
01/10/2021;1400;null;null;null
01/10/2021;1500;null;null;null
01/10/2021;1600;null;null;null
01/10/2021;1700;null;null;null
01/10/2021;1800;null;null;null
01/10/2021;1900;null;null;null
01/10/2021;2000;null;null;null
01/10/2021;2100;null;null;null
01/10/2021;2200;null;null;null
01/10/2021;2300;null;null;null
02/10/2021;0;null;null;null
02/10/2021;100;null;null;null
02/10/2021;200;null;null;null
02/10/2021;300;null;null;null
02/10/2021;400;null;null;null
02/10/2021;500;null;null;null
02/10/2021;600;null;null;null
02/10/2021;700;null;null;null
02/10/2021;800;null;null;null
02/10/2021;900;null;null;null
02/10/2021;1000;null;null;null
02/10/2021;1100;null;null;null
02/10/2021;1200;null;null;null
02/10/2021;1300;null;null;null
02/10/2021;1400;null;null;null
02/10/2021;1500;null;null;null
02/10/2021;1600;null;null;null
02/10/2021;1700;null;null;null
02/10/2021;1800;null;null;null
02/10/2021;1900;null;null;null
02/10/2021;2000;null;null;null
02/10/2021;2100;null;null;null
02/10/2021;2200;null;null;null
02/10/2021;2300;null;null;null
03/10/2021;0;null;null;null
03/10/2021;100;null;null;null
03/10/2021;200;null;null;null
03/10/2021;300;null;null;null
03/10/2021;400;null;null;null
03/10/2021;500;null;null;null
03/10/2021;600;null;null;null
03/10/2021;700;null;null;null
03/10/2021;800;null;null;null
03/10/2021;900;null;null;null
03/10/2021;1000;null;null;null
03/10/2021;1100;null;null;null
03/10/2021;1200;null;null;null
03/10/2021;1300;null;null;null
03/10/2021;1400;null;null;null
03/10/2021;1500;null;null;null
03/10/2021;1600;null;null;null
03/10/2021;1700;null;null;null
03/10/2021;1800;null;null;null
03/10/2021;1900;null;null;null
03/10/2021;2000;null;null;null
03/10/2021;2100;null;null;null
03/10/2021;2200;null;null;null
03/10/2021;2300;null;null;null
04/10/2021;0;null;null;null
04/10/2021;100;null;null;null
04/10/2021;200;null;null;null
04/10/2021;300;null;null;null
04/10/2021;400;null;null;null
04/10/2021;500;null;null;null
04/10/2021;600;null;null;null
04/10/2021;700;null;null;null
04/10/2021;800;null;null;null
04/10/2021;900;null;null;null
04/10/2021;1000;null;null;null
04/10/2021;1100;null;null;null
04/10/2021;1200;null;null;null
04/10/2021;1300;null;null;null
04/10/2021;1400;null;null;null
04/10/2021;1500;null;null;null
04/10/2021;1600;null;null;null
04/10/2021;1700;null;null;null
04/10/2021;1800;null;null;null
04/10/2021;1900;null;null;null
04/10/2021;2000;null;null;null
04/10/2021;2100;null;null;null
04/10/2021;2200;null;null;null
04/10/2021;2300;null;null;null
05/10/2021;0;null;null;null
05/10/2021;100;null;null;null
05/10/2021;200;null;null;null
05/10/2021;300;null;null;null
05/10/2021;400;null;null;null
05/10/2021;500;null;null;null
05/10/2021;600;null;null;null
05/10/2021;700;null;null;null
05/10/2021;800;null;null;null
05/10/2021;900;null;null;null
05/10/2021;1000;null;null;null
05/10/2021;1100;null;null;null
05/10/2021;1200;null;null;null
05/10/2021;1300;null;null;null
05/10/2021;1400;null;null;null
05/10/2021;1500;null;null;null
05/10/2021;1600;null;null;null
05/10/2021;1700;null;null;null
05/10/2021;1800;null;null;null
05/10/2021;1900;null;null;null
05/10/2021;2000;null;null;null
05/10/2021;2100;null;null;null
05/10/2021;2200;null;null;null
05/10/2021;2300;null;null;null
06/10/2021;0;null;null;null
06/10/2021;100;null;null;null
06/10/2021;200;null;null;null
06/10/2021;300;null;null;null
06/10/2021;400;null;null;null
06/10/2021;500;null;null;null
06/10/2021;600;null;null;null
06/10/2021;700;null;null;null
06/10/2021;800;null;null;null
06/10/2021;900;null;null;null
06/10/2021;1000;null;null;null
06/10/2021;1100;null;null;null
06/10/2021;1200;null;null;null
06/10/2021;1300;null;null;null
06/10/2021;1400;null;null;null
06/10/2021;1500;null;null;null
06/10/2021;1600;null;null;null
06/10/2021;1700;null;null;null
06/10/2021;1800;null;null;null
06/10/2021;1900;null;null;null
06/10/2021;2000;null;null;null
06/10/2021;2100;null;null;null
06/10/2021;2200;null;null;null
06/10/2021;2300;null;null;null
07/10/2021;0;null;null;null
07/10/2021;100;null;null;null
07/10/2021;200;null;null;null
07/10/2021;300;null;null;null
07/10/2021;400;null;null;null
07/10/2021;500;null;null;null
07/10/2021;600;null;null;null
07/10/2021;700;null;null;null
07/10/2021;800;null;null;null
07/10/2021;900;null;null;null
07/10/2021;1000;null;null;null
07/10/2021;1100;null;null;null
07/10/2021;1200;null;null;null
07/10/2021;1300;null;null;null
07/10/2021;1400;null;null;null
07/10/2021;1500;null;null;null
07/10/2021;1600;null;null;null
07/10/2021;1700;null;null;null
07/10/2021;1800;null;null;null
07/10/2021;1900;null;null;null
07/10/2021;2000;null;null;null
07/10/2021;2100;null;null;null
07/10/2021;2200;null;null;null
07/10/2021;2300;null;null;null
08/10/2021;0;null;null;null
08/10/2021;100;null;null;null
08/10/2021;200;null;null;null
08/10/2021;300;null;null;null
08/10/2021;400;null;null;null
08/10/2021;500;null;null;null
08/10/2021;600;null;null;null
08/10/2021;700;null;null;null
08/10/2021;800;null;null;null
08/10/2021;900;null;null;null
08/10/2021;1000;null;null;null
08/10/2021;1100;null;null;null
08/10/2021;1200;null;null;null
08/10/2021;1300;null;null;null
08/10/2021;1400;null;null;null
08/10/2021;1500;null;null;null
08/10/2021;1600;null;null;null
08/10/2021;1700;null;null;null
08/10/2021;1800;null;null;null
08/10/2021;1900;null;null;null
08/10/2021;2000;null;null;null
08/10/2021;2100;null;null;null
08/10/2021;2200;null;null;null
08/10/2021;2300;null;null;null
09/10/2021;0;null;null;null
09/10/2021;100;null;null;null
09/10/2021;200;null;null;null
09/10/2021;300;null;null;null
09/10/2021;400;null;null;null
09/10/2021;500;null;null;null
09/10/2021;600;null;null;null
09/10/2021;700;null;null;null
09/10/2021;800;null;null;null
09/10/2021;900;null;null;null
09/10/2021;1000;null;null;null
09/10/2021;1100;null;null;null
09/10/2021;1200;null;null;null
09/10/2021;1300;null;null;null
09/10/2021;1400;null;null;null
09/10/2021;1500;null;null;null
09/10/2021;1600;null;null;null
09/10/2021;1700;null;null;null
09/10/2021;1800;null;null;null
